Teks,Label
Wilayah Aceh terganggu akibat longsor yang menerjang lereng bukit pada 15 Mei 2009.,Tanah Longsor
"badai hujan memicu longsor di Jawa Barat, warga terpaksa berlindung pada 28 April 2021.",Tanah Longsor
Wilayah Maluku terganggu akibat longsor yang menghantam lereng bukit pada 6 Desember 2004.,Tanah Longsor
"hujan lebat memicu longsor di Bali, warga terpaksa dievakuasi pada 9 April 2013.",Tanah Longsor
Tanah longsor di Bengkulu menyapu akses jalan utama pada 10 Juni 2007.,Tanah Longsor
"curah hujan ekstrem memicu longsor di Sulawesi Tenggara, warga terpaksa berlindung pada 1 Januari 2019.",Tanah Longsor
"curah hujan ekstrem memicu longsor di Sumatera Utara, warga terpaksa menyelamatkan diri pada 1 Agustus 2015.",Tanah Longsor
Informasi dari Sumatera Selatan masih samar dan membingungkan pada 5 Oktober 2012.,UNIDENTIFIED
"Laporan dari Sumatera Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 6 Februari 2021.",UNIDENTIFIED
"Laporan dari Banten menyebut situasi kacau, tapi penyebabnya masih kabur pada 12 Maret 2022.",UNIDENTIFIED
"Ada kejadian misterius di Jakarta, warga bingung pada 4 Desember 2020.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Utara, detailnya belum jelas pada 12 Maret 2022.",UNIDENTIFIED
"Ada kejadian misterius di Kepulauan Riau, warga bingung pada 20 Maret 2006.",UNIDENTIFIED
"Laporan dari Lampung menyebut situasi kacau, tapi penyebabnya masih kabur pada 7 Juli 2000.",UNIDENTIFIED
"Ada kejadian misterius di Kalimantan Utara, warga bingung pada 6 April 2007.",UNIDENTIFIED
"Laporan dari Riau menyebut situasi kacau, tapi penyebabnya masih kabur pada 22 Januari 2012.",UNIDENTIFIED
"Laporan dari Kepulauan Riau menyebut situasi kacau, tapi penyebabnya masih kabur pada 3 Oktober 2021.",UNIDENTIFIED
"Ada kejadian misterius di Gorontalo, warga bingung pada 8 Juni 2012.",UNIDENTIFIED
"Laporan dari Bangka Belitung menyebut situasi kacau, tapi penyebabnya masih kabur pada 6 September 2021.",UNIDENTIFIED
Informasi dari Sumatera Utara masih samar dan membingungkan pada 18 Maret 2001.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Utara, detailnya belum jelas pada 21 September 2018.",UNIDENTIFIED
Informasi dari Yogyakarta masih samar dan membingungkan pada 1 Agustus 2012.,UNIDENTIFIED
"Ada kejadian misterius di Sumatera Barat, warga bingung pada 3 Februari 2022.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Bangka Belitung, detailnya belum jelas pada 25 Mei 2014.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Jambi, detailnya belum jelas pada 9 April 2009.",UNIDENTIFIED
"Ada kejadian misterius di Maluku, warga bingung pada 9 Maret 2022.",UNIDENTIFIED
Informasi dari Bangka Belitung masih samar dan membingungkan pada 8 Oktober 2013.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Nusa Tenggara Timur, detailnya belum jelas pada 9 November 2010.",UNIDENTIFIED
"Laporan dari Nusa Tenggara Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 21 Juli 2010.",UNIDENTIFIED
Informasi dari Kalimantan Barat masih samar dan membingungkan pada 26 April 2023.,UNIDENTIFIED
Informasi dari Jawa Tengah masih samar dan membingungkan pada 15 Januari 2010.,UNIDENTIFIED
Informasi dari Riau masih samar dan membingungkan pada 21 Juni 2008.,UNIDENTIFIED
Informasi dari Jawa Timur masih samar dan membingungkan pada 19 Oktober 2001.,UNIDENTIFIED
"Laporan dari Kalimantan Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 21 Desember 2002.",UNIDENTIFIED
"Ada kejadian misterius di Kalimantan Utara, warga bingung pada 8 Juni 2008.",UNIDENTIFIED
Informasi dari Bali masih samar dan membingungkan pada 27 Juni 2018.,UNIDENTIFIED
"Ada kejadian misterius di Maluku, warga bingung pada 2 Januari 2014.",UNIDENTIFIED
"Ada kejadian misterius di Sumatera Selatan, warga bingung pada 14 April 2004.",UNIDENTIFIED
"Laporan dari Jawa Timur menyebut situasi kacau, tapi penyebabnya masih kabur pada 5 Agustus 2002.",UNIDENTIFIED
"Laporan dari Sulawesi Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 20 Desember 2015.",UNIDENTIFIED
Informasi dari Jawa Timur masih samar dan membingungkan pada 12 Mei 2008.,UNIDENTIFIED
"Ada kejadian misterius di Jawa Barat, warga bingung pada 25 Maret 2021.",UNIDENTIFIED
Informasi dari Sumatera Barat masih samar dan membingungkan pada 10 Januari 2018.,UNIDENTIFIED
"Ada kejadian misterius di Papua Barat, warga bingung pada 20 Juni 2021.",UNIDENTIFIED
"Laporan dari Aceh menyebut situasi kacau, tapi penyebabnya masih kabur pada 20 Juli 2018.",UNIDENTIFIED
Informasi dari Riau masih samar dan membingungkan pada 25 Februari 2004.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Nusa Tenggara Timur, detailnya belum jelas pada 22 November 2021.",UNIDENTIFIED
Informasi dari Sulawesi Tengah masih samar dan membingungkan pada 13 Juni 2000.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Papua Barat, detailnya belum jelas pada 25 September 2014.",UNIDENTIFIED
"Laporan dari Jawa Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 26 Januari 2023.",UNIDENTIFIED
"Laporan dari Kalimantan Utara menyebut situasi kacau, tapi penyebabnya masih kabur pada 7 Juli 2023.",UNIDENTIFIED
"Ada kejadian misterius di Yogyakarta, warga bingung pada 10 Mei 2009.",UNIDENTIFIED
"Ada kejadian misterius di Nusa Tenggara Barat, warga bingung pada 7 Oktober 2023.",UNIDENTIFIED
Informasi dari Maluku masih samar dan membingungkan pada 22 Januari 2000.,UNIDENTIFIED
Informasi dari Sulawesi Tengah masih samar dan membingungkan pada 5 April 2002.,UNIDENTIFIED
"Ada kejadian misterius di Kalimantan Timur, warga bingung pada 10 Januari 2012.",UNIDENTIFIED
"Laporan dari Sumatera Utara menyebut situasi kacau, tapi penyebabnya masih kabur pada 20 April 2014.",UNIDENTIFIED
Informasi dari Sumatera Barat masih samar dan membingungkan pada 28 Januari 2022.,UNIDENTIFIED
Informasi dari Lampung masih samar dan membingungkan pada 12 Juli 2003.,UNIDENTIFIED
Informasi dari Kalimantan Tengah masih samar dan membingungkan pada 16 Desember 2010.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Bangka Belitung, detailnya belum jelas pada 26 Desember 2013.",UNIDENTIFIED
"Laporan dari Sumatera Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 5 Desember 2018.",UNIDENTIFIED
"Laporan dari Bengkulu menyebut situasi kacau, tapi penyebabnya masih kabur pada 25 November 2003.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Nusa Tenggara Timur, detailnya belum jelas pada 16 Agustus 2022.",UNIDENTIFIED
Informasi dari Lampung masih samar dan membingungkan pada 3 September 2015.,UNIDENTIFIED
"Laporan dari Jawa Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 3 Juli 2014.",UNIDENTIFIED
"Laporan dari Nusa Tenggara Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 Januari 2022.",UNIDENTIFIED
"Laporan dari Riau menyebut situasi kacau, tapi penyebabnya masih kabur pada 23 Februari 2014.",UNIDENTIFIED
Informasi dari Jawa Tengah masih samar dan membingungkan pada 17 November 2022.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Barat, detailnya belum jelas pada 25 Juli 2011.",UNIDENTIFIED
Informasi dari Papua masih samar dan membingungkan pada 16 Juli 2005.,UNIDENTIFIED
Informasi dari Sulawesi Tengah masih samar dan membingungkan pada 11 Agustus 2007.,UNIDENTIFIED
"Laporan dari Jakarta menyebut situasi kacau, tapi penyebabnya masih kabur pada 22 April 2009.",UNIDENTIFIED
"Ada kejadian misterius di Bangka Belitung, warga bingung pada 23 Januari 2001.",UNIDENTIFIED
"Ada kejadian misterius di Sulawesi Utara, warga bingung pada 3 September 2016.",UNIDENTIFIED
Informasi dari Sulawesi Tengah masih samar dan membingungkan pada 9 September 2010.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Yogyakarta, detailnya belum jelas pada 15 September 2001.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Lampung, detailnya belum jelas pada 7 September 2019.",UNIDENTIFIED
"Laporan dari Bangka Belitung menyebut situasi kacau, tapi penyebabnya masih kabur pada 18 Mei 2011.",UNIDENTIFIED
Informasi dari Sumatera Barat masih samar dan membingungkan pada 10 Agustus 2001.,UNIDENTIFIED
"Laporan dari Jawa Timur menyebut situasi kacau, tapi penyebabnya masih kabur pada 4 April 2009.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Sulawesi Selatan, detailnya belum jelas pada 2 Agustus 2023.",UNIDENTIFIED
"Ada kejadian misterius di Bengkulu, warga bingung pada 1 September 2000.",UNIDENTIFIED
"Laporan dari Nusa Tenggara Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 12 Desember 2000.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Sulawesi Tenggara, detailnya belum jelas pada 1 Januari 2000.",UNIDENTIFIED
"Ada kejadian misterius di Bangka Belitung, warga bingung pada 21 September 2011.",UNIDENTIFIED
"Ada kejadian misterius di Kalimantan Timur, warga bingung pada 18 Desember 2009.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Barat, detailnya belum jelas pada 18 Mei 2020.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Selatan, detailnya belum jelas pada 27 Desember 2011.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Utara, detailnya belum jelas pada 2 Juni 2003.",UNIDENTIFIED
"Laporan dari Kalimantan Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 April 2012.",UNIDENTIFIED
"Ada kejadian misterius di Kalimantan Selatan, warga bingung pada 4 Desember 2020.",UNIDENTIFIED
"Laporan dari Jakarta menyebut situasi kacau, tapi penyebabnya masih kabur pada 17 Juni 2011.",UNIDENTIFIED
Informasi dari Sulawesi Tengah masih samar dan membingungkan pada 25 Desember 2021.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Riau, detailnya belum jelas pada 21 Agustus 2004.",UNIDENTIFIED
Informasi dari Maluku masih samar dan membingungkan pada 5 September 2011.,UNIDENTIFIED
"Laporan dari Kalimantan Timur menyebut situasi kacau, tapi penyebabnya masih kabur pada 9 Januari 2000.",UNIDENTIFIED
Informasi dari Yogyakarta masih samar dan membingungkan pada 18 September 2016.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Riau, detailnya belum jelas pada 17 November 2008.",UNIDENTIFIED
"Laporan dari Jawa Timur menyebut situasi kacau, tapi penyebabnya masih kabur pada 23 Desember 2015.",UNIDENTIFIED
"Laporan dari Kepulauan Riau menyebut situasi kacau, tapi penyebabnya masih kabur pada 16 April 2021.",UNIDENTIFIED
Informasi dari Kalimantan Timur masih samar dan membingungkan pada 17 September 2009.,UNIDENTIFIED
"Ada kejadian misterius di Sumatera Utara, warga bingung pada 2 April 2001.",UNIDENTIFIED
"Laporan dari Sumatera Selatan menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 Juli 2009.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kepulauan Riau, detailnya belum jelas pada 24 Juli 2013.",UNIDENTIFIED
Informasi dari Banten masih samar dan membingungkan pada 3 September 2011.,UNIDENTIFIED
"Ada kejadian misterius di Sumatera Utara, warga bingung pada 10 Mei 2022.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Riau, detailnya belum jelas pada 15 Juni 2021.",UNIDENTIFIED
"Laporan dari Kalimantan Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 Oktober 2006.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Sumatera Selatan, detailnya belum jelas pada 21 Maret 2001.",UNIDENTIFIED
"Ada kejadian misterius di Jawa Timur, warga bingung pada 10 Februari 2003.",UNIDENTIFIED
"Ada kejadian misterius di Jawa Tengah, warga bingung pada 19 Februari 2016.",UNIDENTIFIED
"Laporan dari Nusa Tenggara Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 25 Mei 2001.",UNIDENTIFIED
"Ada kejadian misterius di Sulawesi Utara, warga bingung pada 17 September 2023.",UNIDENTIFIED
Informasi dari Sumatera Selatan masih samar dan membingungkan pada 28 Juni 2012.,UNIDENTIFIED
Informasi dari Yogyakarta masih samar dan membingungkan pada 19 Februari 2004.,UNIDENTIFIED
"Ada kejadian misterius di Gorontalo, warga bingung pada 12 Agustus 2009.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Riau, detailnya belum jelas pada 24 Mei 2014.",UNIDENTIFIED
Informasi dari Sumatera Barat masih samar dan membingungkan pada 8 Februari 2007.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Sulawesi Barat, detailnya belum jelas pada 12 Januari 2004.",UNIDENTIFIED
"Ada kejadian misterius di Jawa Tengah, warga bingung pada 6 Juli 2012.",UNIDENTIFIED
"Laporan dari Sulawesi Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 11 Mei 2015.",UNIDENTIFIED
Informasi dari Jambi masih samar dan membingungkan pada 27 April 2015.,UNIDENTIFIED
Informasi dari Bengkulu masih samar dan membingungkan pada 14 Juni 2002.,UNIDENTIFIED
Informasi dari Jawa Barat masih samar dan membingungkan pada 8 Januari 2002.,UNIDENTIFIED
"Laporan dari Sumatera Utara menyebut situasi kacau, tapi penyebabnya masih kabur pada 25 September 2002.",UNIDENTIFIED
"Laporan dari Maluku Utara menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 Juli 2017.",UNIDENTIFIED
"Ada kejadian misterius di Papua Barat, warga bingung pada 1 Agustus 2021.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Banten, detailnya belum jelas pada 12 Juni 2016.",UNIDENTIFIED
Informasi dari Sumatera Barat masih samar dan membingungkan pada 1 Februari 2003.,UNIDENTIFIED
Informasi dari Nusa Tenggara Timur masih samar dan membingungkan pada 11 Januari 2005.,UNIDENTIFIED
"Laporan dari Sumatera Utara menyebut situasi kacau, tapi penyebabnya masih kabur pada 9 November 2008.",UNIDENTIFIED
Informasi dari Kalimantan Utara masih samar dan membingungkan pada 6 Desember 2011.,UNIDENTIFIED
"Laporan dari Sulawesi Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 12 September 2011.",UNIDENTIFIED
"Laporan dari Maluku Utara menyebut situasi kacau, tapi penyebabnya masih kabur pada 9 Oktober 2002.",UNIDENTIFIED
Informasi dari Yogyakarta masih samar dan membingungkan pada 13 Juli 2001.,UNIDENTIFIED
Informasi dari Maluku masih samar dan membingungkan pada 18 Januari 2011.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Gorontalo, detailnya belum jelas pada 28 April 2003.",UNIDENTIFIED
Informasi dari Gorontalo masih samar dan membingungkan pada 27 Juli 2010.,UNIDENTIFIED
Informasi dari Sulawesi Tenggara masih samar dan membingungkan pada 17 April 2015.,UNIDENTIFIED
"Laporan dari Kalimantan Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 23 April 2017.",UNIDENTIFIED
"Laporan dari Riau menyebut situasi kacau, tapi penyebabnya masih kabur pada 10 Juli 2011.",UNIDENTIFIED
Informasi dari Riau masih samar dan membingungkan pada 3 April 2022.,UNIDENTIFIED
"Ada kejadian misterius di Sumatera Barat, warga bingung pada 22 Oktober 2017.",UNIDENTIFIED
"Laporan dari Jawa Tengah menyebut situasi kacau, tapi penyebabnya masih kabur pada 6 Juli 2010.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Banten, detailnya belum jelas pada 26 Januari 2010.",UNIDENTIFIED
Informasi dari Jambi masih samar dan membingungkan pada 7 November 2000.,UNIDENTIFIED
Informasi dari Jawa Timur masih samar dan membingungkan pada 5 Januari 2016.,UNIDENTIFIED
"Ada kejadian misterius di Papua Barat, warga bingung pada 18 November 2014.",UNIDENTIFIED
"Ada kejadian misterius di Lampung, warga bingung pada 25 Juli 2015.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Selatan, detailnya belum jelas pada 23 September 2017.",UNIDENTIFIED
Informasi dari Sulawesi Tenggara masih samar dan membingungkan pada 14 Desember 2006.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Jakarta, detailnya belum jelas pada 16 April 2019.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Lampung, detailnya belum jelas pada 16 November 2018.",UNIDENTIFIED
Informasi dari Sumatera Barat masih samar dan membingungkan pada 2 Februari 2011.,UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Barat, detailnya belum jelas pada 10 Mei 2007.",UNIDENTIFIED
"Laporan dari Papua Barat menyebut situasi kacau, tapi penyebabnya masih kabur pada 18 April 2003.",UNIDENTIFIED
Informasi dari Sulawesi Utara masih samar dan membingungkan pada 9 November 2020.,UNIDENTIFIED
Informasi dari Sulawesi Barat masih samar dan membingungkan pada 14 September 2019.,UNIDENTIFIED
"Laporan dari Kalimantan Timur menyebut situasi kacau, tapi penyebabnya masih kabur pada 15 September 2003.",UNIDENTIFIED
"Ada kejadian misterius di Kepulauan Riau, warga bingung pada 8 Agustus 2000.",UNIDENTIFIED
"Laporan dari Yogyakarta menyebut situasi kacau, tapi penyebabnya masih kabur pada 10 Mei 2005.",UNIDENTIFIED
"Laporan dari Bengkulu menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 November 2012.",UNIDENTIFIED
Informasi dari Sulawesi Utara masih samar dan membingungkan pada 11 Oktober 2021.,UNIDENTIFIED
"Laporan dari Jambi menyebut situasi kacau, tapi penyebabnya masih kabur pada 8 Januari 2007.",UNIDENTIFIED
"Ada kejadian misterius di Jawa Timur, warga bingung pada 21 Maret 2014.",UNIDENTIFIED
"Laporan dari Kepulauan Riau menyebut situasi kacau, tapi penyebabnya masih kabur pada 10 Desember 2008.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Maluku Utara, detailnya belum jelas pada 26 Maret 2018.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Aceh, detailnya belum jelas pada 2 Januari 2002.",UNIDENTIFIED
"Laporan dari Papua menyebut situasi kacau, tapi penyebabnya masih kabur pada 7 Agustus 2021.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Kalimantan Barat, detailnya belum jelas pada 25 Januari 2002.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Bangka Belitung, detailnya belum jelas pada 22 Januari 2017.",UNIDENTIFIED
"Ada kejadian misterius di Banten, warga bingung pada 16 Agustus 2005.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Bengkulu, detailnya belum jelas pada 11 September 2000.",UNIDENTIFIED
"Laporan dari Jambi menyebut situasi kacau, tapi penyebabnya masih kabur pada 9 November 2007.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Sulawesi Tenggara, detailnya belum jelas pada 8 Juni 2006.",UNIDENTIFIED
"Sesuatu yang janggal dilaporkan warga Papua, detailnya belum jelas pada 16 Mei 2011.",UNIDENTIFIED
Informasi dari Aceh masih samar dan membingungkan pada 5 Juli 2020.,UNIDENTIFIED
Informasi dari Jawa Barat masih samar dan membingungkan pada 8 Agustus 2022.,UNIDENTIFIED
"Laporan dari Jawa Timur menyebut situasi kacau, tapi penyebabnya masih kabur pada 1 Juni 2002.",UNIDENTIFIED
"Ada kejadian misterius di Sulawesi Tenggara, warga bingung pada 2 September 2016.",UNIDENTIFIED
